#{"t_start": 1598502398.0228744, "env_id": "openDSS-v0"}
r,l,t 
-9585.837649,1,422.966807
-5.953844,1,423.023654
-823.556577,1,423.080536
-4749.914521,1,423.134357
-1889.132459,1,423.187219
-6989.549359,1,423.239078
-51.963946,1,423.287948
-4026.020629,1,423.338813
-608.968941,1,423.400646
-4134.440537,1,423.461483
-6140.299988,1,423.517334
-4868.308031,1,423.576178
-973.519545,1,423.629069
-139.869437,1,423.680896
-235.048239,1,423.72877
-3548.042135,1,423.78166
-4848.044836,1,423.835483
-1621.793286,1,423.887381
-382.479479,1,423.943195
-3947.285184,1,424.00204
-9145.866014,1,424.06088
-1047.00254,1,424.114741
-1390.080274,1,424.166598
-5164.680572,1,424.218459
-1960.342499,1,424.268326
-119.51343,1,424.321185
-6060.819586,1,424.370087
-5.747307,1,424.425948
-3467.034005,1,424.465841
-3723.481435,1,424.512745
-4650.922328,1,424.559622
-122.101226,1,424.604471
-2661.658984,1,424.651345
-1130.781666,1,424.696225
-4767.875451,1,424.742135
-1003.270327,1,424.790973
-30.269386,1,424.838875
-3684.679416,1,424.886718
-4536.318265,1,424.934588
-3202.029655,1,424.983488
-3489.48195,1,425.029335
-3232.815129,1,425.07724
-1603.416342,1,425.128073
-13325.839886,1,425.179933
-2910.511613,1,425.229837
-1402.347243,1,425.2797
-759.6102,1,425.327571
-6724.171115,1,425.37142
-4401.002082,1,425.413308
-3045.671889,1,425.462177
-6590.629874,1,425.513075
-4404.979404,1,425.566898
-3759.853272,1,425.617763
-884.599241,1,425.665669
-1534.922629,1,425.711511
-6714.219642,1,425.758421
-4931.567949,1,425.808254
-1174.13637,1,425.859151
-12785.473394,1,425.907019
-10416.341958,1,425.955859
-9469.044662,1,426.005726
-8.833526,1,426.053596
-11159.674667,1,426.101503
-9810.800098,1,426.149375
-10773.110109,1,426.199208
-5032.870492,1,426.24708
-2703.187021,1,426.292958
-1361.856435,1,426.340828
-1999.108971,1,426.388734
-11671.706606,1,426.43358
-2675.464011,1,426.480456
-8070.673974,1,426.529325
-11505.044955,1,426.581187
-5761.795369,1,426.634044
-546.819662,1,426.682914
-10536.759199,1,426.737771
-3249.935333,1,426.794617
-7018.690856,1,426.851463
-4815.14868,1,426.903327
-3286.660334,1,426.955187
-6973.321299,1,427.00206
-2049.653044,1,427.048935
-80.610278,1,427.103789
-11162.207316,1,427.15565
-2246.906719,1,427.204551
-1565.874935,1,427.259374
-11531.831746,1,427.312232
-191.560424,1,427.362133
-3460.031571,1,427.414956
-4125.069692,1,427.464833
-6051.516414,1,427.51968
-143.239696,1,427.573532
-2264.724394,1,427.635369
-6399.274089,1,427.695207
-3779.577828,1,427.769012
-573.105523,1,427.838824
-3040.198262,1,427.901656
-5323.937967,1,427.971471
-1428.796551,1,428.043277
-3388.510426,1,428.10711
-998.65821,1,428.164959
-2138.400954,1,428.219805
-61.845619,1,428.267715
-3671.318388,1,428.315548
-1059.765199,1,428.370403
-5201.412451,1,428.431243
-8987.812084,1,428.500056
-2923.348224,1,428.569869
-4634.555261,1,428.637686
-4232.556511,1,428.696531
-3226.000636,1,428.758364
-2263.933836,1,428.8202
-1879.869992,1,428.886024
-194.346893,1,428.949852
-5085.634668,1,429.02166
-1008.514919,1,429.094469
-787.170837,1,429.166276
-2443.565638,1,429.232102
-4454.114254,1,429.297922
-3030.460812,1,429.361753
-445.411072,1,429.430568
-426.577111,1,429.498388
-7842.324085,1,429.575183
-8360.118321,1,429.645991
-2113.378088,1,429.702839
-6248.738203,1,429.756695
-5965.243963,1,429.811548
-7636.303692,1,429.866401
-2269.582774,1,429.915272
-7286.657763,1,429.969162
-141.085942,1,430.022983
-125.530254,1,430.070855
-7146.478132,1,430.123714
-414.272022,1,430.178568
-3852.765982,1,430.228434
-11501.013875,1,430.276336
-65.769583,1,430.325175
-834.830421,1,430.371055
-88.65812,1,430.418925
-288.048092,1,430.467796
-5447.214662,1,430.518659
-1213.768075,1,430.569556
-513.413682,1,430.624377
-7.743548,1,430.678236
-755.731372,1,430.727133
-6550.35215,1,430.773008
-8907.182451,1,430.815899
-910.28936,1,430.860775
-6024.435285,1,430.907618
-448.477569,1,430.954492
-1791.037884,1,431.001367
-4191.12828,1,431.04924
-370.644097,1,431.10509
-9092.594849,1,431.155665
-5811.030087,1,431.201566
-2247.173604,1,431.248348
-11933.558225,1,431.297224
-10611.077938,1,431.345093
-3635.597577,1,431.39197
-5481.183204,1,431.440838
-288.361539,1,431.490704
-202.472906,1,431.539578
-8883.181041,1,431.591435
-5510.602014,1,431.641302
-15.152712,1,431.690171
-1152.549637,1,431.738076
-1938.891903,1,431.790903
-180.755662,1,431.842766
-11448.224815,1,431.892661
-2659.850239,1,431.939539
-4469.336401,1,431.988374
-3083.688118,1,432.03824
-7061.574676,1,432.085148
-10048.827683,1,432.136977
-5464.682108,1,432.186844
-4949.586272,1,432.23272
-1689.122707,1,432.28462
-279.008554,1,432.337479
-10362.986392,1,432.392332
-8705.151469,1,432.49805
-8390.116409,1,432.637687
-5298.794154,1,432.723458
-209.508975,1,432.792308
-1016.373547,1,432.850118
-2966.990994,1,432.915978
-661.656069,1,432.987751
-681.873623,1,433.063548
-1470.86258,1,433.124385
-417.924377,1,433.186219
-8241.010068,1,433.259025
-7874.244181,1,433.350816
-6497.837978,1,433.422625
-1724.858759,1,433.490407
-1333.556334,1,433.578204
-701.688706,1,433.63502
-657.96623,1,433.687878
-4538.17766,1,433.741736
-5.971843,1,433.798582
-2033.663845,1,433.858421
-10313.981439,1,433.923253
-7802.083803,1,433.998049
-4829.616747,1,434.059884
-2998.277159,1,434.138338
-187.752071,1,434.292926
-7.21966,1,434.401634
-2520.988937,1,434.53029
-2364.261295,1,434.599106
-3489.27269,1,434.680887
-8072.017365,1,434.745713
-902.122545,1,434.805161
-1868.120698,1,434.874998
-237.801602,1,434.983684
-10825.006533,1,435.05649
-4306.04871,1,435.137275
-3039.822252,1,435.203097
-2515.306584,1,435.284916
-7550.780775,1,435.356689
-37.417199,1,435.420665
-205.144008,1,435.47851
-3991.025113,1,435.536394
-762.136379,1,435.594201
-636.319473,1,435.646093
-2725.489747,1,435.692971
-173.827767,1,435.747792
-151.265323,1,435.796693
-8319.107075,1,435.840543
-5135.556679,1,435.887452
-370.365502,1,435.94626
-207.188314,1,436.006133
-1507.785181,1,436.06195
-91.622723,1,436.115846
-2338.695571,1,436.168665
-1609.060614,1,436.219528
-20.777444,1,436.266406
-504.820968,1,436.319295
-3594.549257,1,436.372122
-4665.931506,1,436.43595
-1011.340771,1,436.493831
-1442.514021,1,436.548649
-2700.054648,1,436.60051
-931.680884,1,436.648414
-3202.446507,1,436.693263
-888.604049,1,436.736147
-4388.244086,1,436.785017
-3836.310968,1,436.839871
-472.573563,1,436.887764
-6372.04091,1,436.936625
-1765.667883,1,436.986479
-5161.185315,1,437.035347
-1051.011685,1,437.085213
-4150.700429,1,437.136078
-314.62565,1,437.19991
-201.318928,1,437.254761
-11095.881631,1,437.310616
-549.338317,1,437.364467
-5270.852388,1,437.4652
-4538.250497,1,437.749439
-349.628532,1,437.845183
-5679.061459,1,437.913999
-1564.374024,1,437.978826
-6323.750494,1,438.044649
-3645.455246,1,438.101531
-871.092274,1,438.161372
-7040.331136,1,438.220179
-753.887863,1,438.278061
-4424.110257,1,438.33491
-25.366762,1,438.386734
-1018.558235,1,438.439594
-6040.878639,1,438.492452
-547.940605,1,438.548307
-2087.114109,1,438.603154
-5892.989686,1,438.655017
-2552.957837,1,438.704916
-357.121165,1,438.752786
-6115.208614,1,438.803621
-5820.422614,1,438.854486
-505.902074,1,438.906344
-1789.198938,1,438.959204
-4223.630401,1,439.012097
-459.090766,1,439.062962
-172.234853,1,439.110839
-93.407545,1,439.161662
-7141.108641,1,439.210531
-25.921057,1,439.258444
-4744.982365,1,439.31226
-14107.10923,1,439.368145
-634.409653,1,439.423961
-5176.456164,1,439.475824
-490.762838,1,439.525688
-4581.33506,1,439.576554
-964.615502,1,439.628414
-3589.923597,1,439.681307
-530.522687,1,439.736127
-876.121788,1,439.784028
-3676.305587,1,439.828878
-5.81514,1,439.907668
-2720.126789,1,440.070057
-1516.593928,1,440.149847
-8880.866378,1,440.214669
-1965.037448,1,440.277501
-2439.772059,1,440.347315
-4883.476868,1,440.408188
-628.558957,1,440.471983
-5343.387605,1,440.532851
-217.636039,1,440.598646
-166.498431,1,440.668456
-7672.804938,1,440.73029
-3816.955141,1,440.788136
-1070.529147,1,440.847012
-2895.512245,1,440.90283
-7338.186261,1,440.958679
-5124.327461,1,441.011538
-6204.737804,1,441.065394
-9117.666428,1,441.121245
-2337.783788,1,441.173106
-3757.938612,1,441.224967
-7021.457078,1,441.276862
-3314.001675,1,441.329688
-8208.354738,1,441.374567
-690.894365,1,441.425432
-6581.98135,1,441.476295
-5070.566839,1,441.534144
-2356.248143,1,441.603955
-4352.955784,1,441.663794
-2353.12418,1,441.726627
-1787.297347,1,441.78148
-2462.640129,1,441.836365
-4183.453501,1,441.89318
-1311.488482,1,441.948034
-390.969047,1,442.011866
-4891.727369,1,442.113596
-2809.191601,1,442.19637
-6499.528969,1,442.278152
-181.23502,1,442.420771
-6601.074585,1,442.507539
-3912.45638,1,442.577351
-5196.789846,1,442.673096
-139.943287,1,442.780807
-3233.636524,1,442.891513
-193.081632,1,442.984264
-4562.41687,1,443.048094
-3905.711875,1,443.102983
-853.992021,1,443.157835
-384.168414,1,443.214648
-53.548958,1,443.267507
-5748.842615,1,443.313416
-7274.020552,1,443.35929
-5412.885612,1,443.404141
-373.191511,1,443.452045
-3509.646106,1,443.500883
-1911.92343,1,443.549751
-1100.844317,1,443.604604
-2416.189088,1,443.661488
-1574.727342,1,443.713314
-1738.805073,1,443.775158
-5162.591754,1,443.840976
-5965.292967,1,443.899815
-3058.810766,1,443.955667
-277.291059,1,444.010532
-3623.794686,1,444.065373
-2515.697173,1,444.125217
-7689.123313,1,444.176078
-1787.73346,1,444.231961
-6.384787,1,444.29077
-2820.819721,1,444.351609
-5742.789232,1,444.408457
-6222.244764,1,444.462352
-110.084145,1,444.516167
-9432.360974,1,444.565038
-734.23364,1,444.613938
-4699.484884,1,444.66279
-3789.521103,1,444.711644
-3769.773803,1,444.757523
-263.00121,1,444.803432
-180.67723,1,444.8523
-108.719214,1,444.902168
-429.84211,1,444.953997
-64.095466,1,445.005859
-858.848936,1,445.053761
-4197.431065,1,445.102599
-3323.518898,1,445.14751
-65.483253,1,445.191362
-2547.801788,1,445.234247
-6853.350655,1,445.281157
-2114.78626,1,445.330024
-1300.932904,1,445.378861
-4137.700273,1,445.426764
-573.610528,1,445.4766
-2764.196793,1,445.526467
-3264.053613,1,445.578368
-8764.107631,1,445.632219
-4113.645698,1,445.685043
-979.504901,1,445.735924
-1119.587302,1,445.784774
-4219.975406,1,445.838632
-2337.714967,1,445.89548
-5510.090314,1,445.946377
-7138.036368,1,445.996245
-11265.398122,1,446.045079
-3160.247956,1,446.092952
-8554.31067,1,446.13886
-2528.752134,1,446.186703
-3759.810842,1,446.234573
-1306.760196,1,446.283442
-8184.550555,1,446.331869
-4249.397268,1,446.379477
-8466.619855,1,446.426383
-590.210278,1,446.475223
-6775.00172,1,446.52409
-9413.99435,1,446.572957
-7495.329543,1,446.621826
-1820.060791,1,446.669739
-5961.221899,1,446.72555
-607.511025,1,446.767467
-5604.570728,1,446.810323
-5017.920424,1,446.86019
-8081.526244,1,446.910056
-1255.048347,1,446.955951
-5221.847235,1,446.999817
-4758.281712,1,447.047688
-10768.30906,1,447.096558
-6054.871803,1,447.150414
-3958.16989,1,447.199317
-4512.581116,1,447.250147
-1646.86153,1,447.30504
-8064.654191,1,447.364945
-5512.213188,1,447.421793
-3408.944898,1,447.472688
-2469.198193,1,447.520528
-4840.748341,1,447.568434
-4695.486859,1,447.619266
-702.265474,1,447.666139
-1925.910286,1,447.716007
-9953.710338,1,447.763881
-6881.658454,1,447.813747
-3197.33832,1,447.869595
-3246.466787,1,447.926444
-1634.847756,1,447.9803
-360.08365,1,448.034155
-1527.499835,1,448.08505
-263.837452,1,448.137878
-1899.141809,1,448.197725
-1445.508075,1,448.259551
-2008.2668,1,448.320391
-1168.985745,1,448.381227
-5476.879735,1,448.447051
-6076.538985,1,448.506892
-10865.453968,1,448.557754
-2807.455373,1,448.60862
-79.241447,1,448.661822
-4727.922534,1,448.714681
-1690.586887,1,448.766511
-2389.924697,1,448.816375
-72.032722,1,448.865279
-3233.095808,1,448.91611
-12793.325157,1,448.965976
-2827.295087,1,449.01684
-4011.351854,1,449.068701
-3476.228716,1,449.118568
-1949.268265,1,449.168469
-8112.929213,1,449.219299
-3423.808048,1,449.269197
-4940.797753,1,449.319062
-891.698319,1,449.363911
-23369.812281,1,449.406828
-50.531726,1,449.45664
-1265.141307,1,449.503513
-9073.078524,1,449.551355
-5757.601222,1,449.602224
-143.084679,1,449.652055
-4755.54339,1,449.700925
-2626.085438,1,449.749794
-805.868731,1,449.795671
-2074.8325,1,449.843575
-5613.922544,1,449.894442
-12749.07044,1,449.944286
-1534.239092,1,449.996136
-911.652123,1,450.047997
-6023.921053,1,450.102851
-384.652039,1,450.153714
-4653.95413,1,450.203613
-4402.508254,1,450.257437
-2791.35956,1,450.306338
-2596.446701,1,450.355175
-15.333268,1,450.405042
-5839.1421,1,450.452915
-19.670751,1,450.50677
-4038.108646,1,450.564616
-5786.659864,1,450.620466
-1899.466342,1,450.674355
-2141.490406,1,450.729176
-590.842029,1,450.778077
-5929.135697,1,450.829907
-4295.61362,1,450.8818
-5274.960947,1,450.932634
-2271.499322,1,450.983496
-5682.795726,1,451.035358
-1927.073401,1,451.085224
-1985.519919,1,451.132135
-12.928412,1,451.182962
-7683.291608,1,451.231863
-6.723225,1,451.280754
-7997.03337,1,451.325664
-1155.195394,1,451.370513
-5310.548022,1,451.420416
-4054.77553,1,451.470279
-5318.843633,1,451.521111
-3839.955091,1,451.57098
-9538.597632,1,451.621872
-2706.205775,1,451.670712
-2478.745547,1,451.719579
-1960.769929,1,451.767483
-3047.367785,1,451.812362
-8188.206609,1,451.855218
-4862.794584,1,451.902128
-512.024062,1,451.950962
-8822.088224,1,451.99787
-3060.236859,1,452.041718
-10.051132,1,452.088629
-2223.370448,1,452.139461
-3429.533495,1,452.192348
-1748.011462,1,452.244179
-2022.786782,1,452.299039
-1189.410171,1,452.352888
-11597.611138,1,452.40575
-2699.722039,1,452.586263
-542.517015,1,452.672034
-1330.177608,1,452.727885
-2841.679319,1,452.78277
-12335.632483,1,452.836625
-8.522209,1,452.891451
-5488.297378,1,452.9463
-9176.485874,1,453.000156
-5.900809,1,453.052017
-1568.579677,1,453.11086
-3831.930529,1,453.169702
-190.752081,1,453.225587
-5371.755564,1,453.28044
-4224.826651,1,453.337255
-2008.032952,1,453.389162
-5419.886069,1,453.439983
-14.180637,1,453.485889
-5687.706138,1,453.535757
-4209.606416,1,453.66139
-43.860357,1,453.761122
-6.174899,1,453.837916
-1413.782556,1,453.914711
-1324.633445,1,453.984525
-1597.579497,1,454.199949
-1757.025578,1,454.314643
-637.499774,1,454.398417
-3967.718531,1,454.48419
-753.529992,1,454.623816
-2066.899671,1,454.72654
-4194.733882,1,454.811314
-6.054985,1,454.90606
-3449.058077,1,455.035713
-163.091336,1,455.131458
-6590.616685,1,455.207291
-5616.886901,1,455.345885
-1385.342835,1,455.499474
-2962.886923,1,455.694953
-9051.523611,1,455.822612
-6199.680684,1,455.957115
-6550.577244,1,456.110705
-3707.597885,1,456.257313
-3852.37354,1,456.421876
-3583.275634,1,456.51263
-4910.235119,1,456.616353
-992.497509,1,456.767948
-13184.784465,1,456.893614
-3853.079808,1,457.027257
-5147.586927,1,457.188826
-5.925863,1,457.272597
-3852.563168,1,457.363355
-5843.037535,1,457.453115
-2538.280345,1,457.519935
-435.047278,1,457.587314
-10669.348753,1,457.685018
-4388.896787,1,457.861547
-1241.000425,1,457.960284
-1852.344173,1,458.035081
-27.956831,1,458.102899
-4946.453331,1,458.349244
-6132.84948,1,458.462938
-2934.343526,1,458.57763
-1503.181476,1,458.758148
-39.771602,1,458.877828
-4019.065862,1,459.011472
-3145.15224,1,459.125167
-1366.590181,1,459.202999
-8581.887946,1,459.27876
-5230.187948,1,459.348154
-36.820942,1,459.54862
-6454.11402,1,459.680237
-4457.849985,1,459.772989
-2114.177329,1,459.838812
-112.469331,1,459.906631
-2799.953756,1,459.965287
-2157.307808,1,460.023131
-2987.35887,1,460.084001
-249.691408,1,460.177719
-809.37678,1,460.376188
-3411.217354,1,460.454976
-391.253974,1,460.518828
-5802.664808,1,460.58064
-7174.106456,1,460.639482
-6.017811,1,460.704344
-575.659507,1,460.778113
-7.224926,1,460.84298
-433.8704,1,460.907765
-5885.664051,1,460.971593
-255.428894,1,461.045397
-817.745191,1,461.107267
-1868.774296,1,461.166109
-408.079694,1,461.221925
-5.969005,1,461.272877
-963.329954,1,461.33771
-3455.110204,1,461.534187
-1406.82463,1,461.618961
-6028.916966,1,461.68678
-3168.799851,1,461.750609
-3006.22329,1,461.820423
-29.300302,1,461.885249
